 811   Zn  51  30  81  80.950403
 812   Ga  50  31  81  80.938134
 813   Ge  49  32  81  80.928833
 814   As  48  33  81  80.922132
 815   Se  47  34  81  80.917993
 816   Br  46  35  81  80.916288
 817   Kr  45  36  81  80.916590
 818   Rb  44  37  81  80.918994
 819   Sr  43  38  81  80.923211
 820    Y  42  39  81  80.929454
 821   Zr  41  40  81  80.938314
 822   Nb  40  41  81  80.950230
 823   Mo  39  42  81  80.965915
 824   Cu  53  29  82  81.972818
 825   Zn  52  30  82  81.954574
 826   Ga  51  31  82  81.943177
 827   Ge  50  32  82  81.929774
 828   As  49  33  82  81.924739
 829   Se  48  34  82  81.916700
 830   Br  47  35  82  81.916802
 831   Kr  46  36  82  81.913481
 832   Rb  45  37  82  81.918209
 833   Sr  44  38  82  81.918400
 834    Y  43  39  82  81.926930
 835   Zr  42  40  82  81.931689
 836   Nb  41  41  82  81.944079
 837   Mo  40  42  82  81.956661
 838   Zn  53  30  83  82.961041
 839   Ga  52  31  83  82.947120
 840   Ge  51  32  83  82.934539
 841   As  50  33  83  82.925207
 842   Se  49  34  83  82.919119
 843   Br  48  35  83  82.915175
 844   Kr  47  36  83  82.914127
 845   Rb  46  37  83  82.915114
 846   Sr  45  38  83  82.917554
 847    Y  44  39  83  82.922484
 848   Zr  43  40  83  82.929241
 849   Nb  42  41  83  82.938211
 850   Mo  41  42  83  82.950252
 851   Tc  40  43  83  82.966377
 852   Zn  54  30  84  83.965722
 853   Ga  53  31  84  83.952670
 854   Ge  52  32  84  83.937575
 855   As  51  33  84  83.929303
 856   Se  50  34  84  83.918467
 857   Br  49  35  84  83.916496
 858   Kr  48  36  84  83.911498
 859   Rb  47  37  84  83.914375
 860   Sr  46  38  84  83.913419
 861    Y  45  39  84  83.920671
 862   Zr  44  40  84  83.923326
 863   Nb  43  41  84  83.934279
 864   Mo  42  42  84  83.941846
 865   Tc  41  43  84  83.959527
 866   Zn  55  30  85  84.972914
 867   Ga  54  31  85  84.957220
 868   Ge  53  32  85  84.942970
 869   As  52  33  85  84.932164
 870   Se  51  34  85  84.922261
 871   Br  50  35  85  84.915646
 872   Kr  49  36  85  84.912527
 873   Rb  48  37  85  84.911790
 874   Sr  47  38  85  84.912932
 875    Y  46  39  85  84.916433
 876   Zr  45  40  85  84.921443
 877   Nb  44  41  85  84.928846
 878   Mo  43  42  85  84.938261
 879   Tc  42  43  85  84.950778
 880   Ru  41  44  85  84.966774
 881   Ga  55  31  86  85.963414
 882   Ge  54  32  86  85.946967
 883   As  53  33  86  85.936702
 884   Se  52  34  86  85.924312
 885   Br  51  35  86  85.918805
 886   Kr  50  36  86  85.910611
 887   Rb  49  37  86  85.911167
 888   Sr  48  38  86  85.909261
 889    Y  47  39  86  85.914886
 890   Zr  46  40  86  85.916297
 891   Nb  45  41  86  85.925782
 892   Mo  44  42  86  85.931175
 893   Tc  43  43  86  85.944637
 894   Ru  42  44  86  85.957305
 895   Ga  56  31  87  86.968599
 896   Ge  55  32  87  86.952680
 897   As  54  33  87  86.940292
 898   Se  53  34  87  86.928689
 899   Br  52  35  87  86.920674
 900   Kr  51  36  87  86.913355
 901   Rb  50  37  87  86.909181
 902   Sr  49  38  87  86.908877
 903    Y  48  39  87  86.910876
 904   Zr  47  40  87  86.914817
 905   Nb  46  41  87  86.920692
 906   Mo  45  42  87  86.928196
 907   Tc  44  43  87  86.938067
 908   Ru  43  44  87  86.951132
 909   Ge  56  32  88  87.956910
 910   As  55  33  88  87.945550
 911   Se  54  34  88  87.931417
 912   Br  53  35  88  87.924083
 913   Kr  52  36  88  87.914448
 914   Rb  51  37  88  87.911316
 915   Sr  50  38  88  87.905612
 916    Y  49  39  88  87.909501
 917   Zr  48  40  88  87.910221
 918   Nb  47  41  88  87.918224
 919   Mo  46  42  88  87.921968
 920   Tc  45  43  88  87.933782
 921   Ru  44  44  88  87.941664
 922   Rh  43  45  88  87.960429
 923   Ge  57  32  89  88.963790
 924   As  56  33  89  88.949760
 925   Se  55  34  89  88.936669
 926   Br  54  35  89  88.926705
 927   Kr  53  36  89  88.917835
 928   Rb  52  37  89  88.912278
 929   Sr  51  38  89  88.907451
 930    Y  50  39  89  88.905841
 931   Zr  49  40  89  88.908882
 932   Nb  48  41  89  88.913445
 933   Mo  47  42  89  88.919468
 934   Tc  46  43  89  88.927649
 935   Ru  45  44  89  88.937455
 936   Rh  44  45  89  88.950767
 937   Ge  58  32  90  89.968630
 938   As  57  33  90  89.955630
 939   Se  56  34  90  89.940096
 940   Br  55  35  90  89.931293
 941   Kr  54  36  90  89.919528
 942   Rb  53  37  90  89.914799
 943   Sr  52  38  90  89.907731
 944    Y  51  39  90  89.907145
 945   Zr  50  40  90  89.904699
 946   Nb  49  41  90  89.911259
 947   Mo  48  42  90  89.913931
 948   Tc  47  43  90  89.924074
 949   Ru  46  44  90  89.930344
 950   Rh  45  45  90  89.944498
 951   Pd  44  46  90  89.957370
 952   As  58  33  91  90.960390
 953   Se  57  34  91  90.945700
 954   Br  56  35  91  90.934399
 955   Kr  55  36  91  90.923806
 956   Rb  54  37  91  90.916537
 957   Sr  53  38  91  90.910196
 958    Y  52  39  91  90.907298
 959   Zr  51  40  91  90.905640
 960   Nb  50  41  91  90.906990
 961   Mo  49  42  91  90.911745
 962   Tc  48  43  91  90.918425
 963   Ru  47  44  91  90.926742
 964   Rh  46  45  91  90.937123
 965   Pd  45  46  91  90.950692
 966   As  59  33  92  91.966740
 967   Se  58  34  92  91.949840
 968   Br  57  35  92  91.939632
 969   Kr  56  36  92  91.926173
 970   Rb  55  37  92  91.919728
 971   Sr  54  38  92  91.911038
 972    Y  53  39  92  91.908946
 973   Zr  52  40  92  91.905035
 974   Nb  51  41  92  91.907189
 975   Mo  50  42  92  91.906807
 976   Tc  49  43  92  91.915270
 977   Ru  48  44  92  91.920234
 978   Rh  47  45  92  91.932368
 979   Pd  46  46  92  91.941406
 980   Ag  45  47  92  91.960139
 981   Se  59  34  93  92.956290
 982   Br  58  35  93  92.943220
 983   Kr  57  36  93  92.931147
 984   Rb  56  37  93  92.922039
 985   Sr  55  38  93  92.914024
 986    Y  54  39  93  92.909578
 987   Zr  53  40  93  92.906471
 988   Nb  52  41  93  92.906373
 989   Mo  51  42  93  92.906809
 990   Tc  50  43  93  92.910245
 991   Ru  49  44  93  92.917104
 992   Rh  48  45  93  92.925913
 993   Pd  47  46  93  92.936660
 994   Ag  46  47  93  92.950330
 995   Se  60  34  94  93.960490
 996   Br  59  35  94  93.949114
 997   Kr  58  36  94  93.934140
 998   Rb  57  37  94  93.926395
 999   Sr  56  38  94  93.915356
1000    Y  55  39  94  93.911592
1001   Zr  54  40  94  93.906313
1002   Nb  53  41  94  93.907279
1003   Mo  52  42  94  93.905084
1004   Tc  51  43  94  93.909652
1005   Ru  50  44  94  93.911343
1006   Rh  49  45  94  93.921730
1007   Pd  48  46  94  93.929036
1008   Ag  47  47  94  93.943736
1009   Cd  46  48  94  93.956908
1010   Se  61  34  95  94.967300
1011   Br  60  35  95  94.953010
1012   Kr  59  36  95  94.939711
1013   Rb  58  37  95  94.929263
1014   Sr  57  38  95  94.919356
1015    Y  56  39  95  94.912819
1016   Zr  55  40  95  94.908040
1017   Nb  54  41  95  94.906831
1018   Mo  53  42  95  94.905837
1019   Tc  52  43  95  94.907652
1020   Ru  51  44  95  94.910404
1021   Rh  50  45  95  94.915898
1022   Pd  49  46  95  94.924889
1023   Ag  48  47  95  94.936020
1024   Cd  47  48  95  94.949940
1025   Br  61  35  96  95.959030
1026   Kr  60  36  96  95.943017
1027   Rb  59  37  96  95.934133
1028   Sr  58  38  96  95.921713
1029    Y  57  39  96  95.915903
1030   Zr  56  40  96  95.908278
1031   Nb  55  41  96  95.908102
1032   Mo  54  42  96  95.904675
1033   Tc  53  43  96  95.907867
1034   Ru  52  44  96  95.907589
1035   Rh  51  45  96  95.914452
1036   Pd  50  46  96  95.918214
1037   Ag  49  47  96  95.930744
1038   Cd  48  48  96  95.940340
1039   In  47  49  96  95.959323
1040   Br  62  35  97  96.963440
1041   Kr  61  36  97  96.949089
1042   Rb  60  37  97  96.937177
1043   Sr  59  38  97  96.926375
1044    Y  58  39  97  96.918280
1045   Zr  57  40  97  96.910957
1046   Nb  56  41  97  96.908098
1047   Mo  55  42  97  96.906017
1048   Tc  54  43  97  96.906361
1049   Ru  53  44  97  96.907546
1050   Rh  52  45  97  96.911328
1051   Pd  51  46  97  96.916472
1052   Ag  50  47  97  96.923965
1053   Cd  49  48  97  96.935100
1054   In  48  49  97  96.949340
1055   Br  63  35  98  97.969672
1056   Kr  62  36  98  97.952430
1057   Rb  61  37  98  97.941632
1058   Sr  60  38  98  97.928692
1059    Y  59  39  98  97.922388
1060   Zr  58  40  98  97.912735
1061   Nb  57  41  98  97.910333
1062   Mo  56  42  98  97.905404
1063   Tc  55  43  98  97.907211
1064   Ru  54  44  98  97.905287
1065   Rh  53  45  98  97.910708
1066   Pd  52  46  98  97.912698
1067   Ag  51  47  98  97.921560
1068   Cd  50  48  98  97.927389
1069   In  49  49  98  97.942140
1070   Kr  63  36  99  98.958390
1071   Rb  62  37  99  98.945119
1072   Sr  61  38  99  98.932881
1073    Y  60  39  99  98.924154
1074   Zr  59  40  99  98.916671
1075   Nb  58  41  99  98.911609
1076   Mo  57  42  99  98.907707
1077   Tc  56  43  99  98.906250
1078   Ru  55  44  99  98.905930
1079   Rh  54  45  99  98.908125
1080   Pd  53  46  99  98.911773
1081   Ag  52  47  99  98.917646
1082   Cd  51  48  99  98.924926
1083   In  50  49  99  98.934110
1084   Sn  49  50  99  98.948530
1085   Kr  64  36 100  99.962370
1086   Rb  63  37 100  99.950352
1087   Sr  62  38 100  99.935780
1088    Y  61  39 100  99.927721
1089   Zr  60  40 100  99.918005
1090   Nb  59  41 100  99.914334
1091   Mo  58  42 100  99.907468
1092   Tc  57  43 100  99.907653
1093   Ru  56  44 100  99.904210
1094   Rh  55  45 100  99.908114
1095   Pd  54  46 100  99.908520
1096   Ag  53  47 100  99.916115
1097   Cd  52  48 100  99.920349
1098   In  51  49 100  99.930957
1099   Sn  50  50 100  99.938504
1100   Kr  65  36 101 100.968730
1101   Rb  64  37 101 100.954004
1102   Sr  63  38 101 100.940606
1103    Y  62  39 101 100.930154
1104   Zr  61  40 101 100.921453
1105   Nb  60  41 101 100.915306
1106   Mo  59  42 101 100.910338
1107   Tc  58  43 101 100.907305
1108   Ru  57  44 101 100.905573
1109   Rh  56  45 101 100.906159
1110   Pd  55  46 101 100.908285
1111   Ag  54  47 101 100.912684
1112   Cd  53  48 101 100.918586
1113   In  52  49 101 100.926340
1114   Sn  51  50 101 100.935259
1115   Rb  65  37 102 101.959520
1116   Sr  64  38 102 101.944005
1117    Y  63  39 102 101.934328
1118   Zr  62  40 102 101.923147
1119   Nb  61  41 102 101.918084
1120   Mo  60  42 102 101.910288
1121   Tc  59  43 102 101.909207
1122   Ru  58  44 102 101.904340
1123   Rh  57  45 102 101.906834
1124   Pd  56  46 102 101.905632
1125   Ag  55  47 102 101.911705
1126   Cd  54  48 102 101.914482
1127   In  53  49 102 101.924106
1128   Sn  52  50 102 101.930290
1129   Rb  66  37 103 102.963920
1130   Sr  65  38 103 102.949090
1131    Y  64  39 103 102.937243
1132   Zr  63  40 103 102.927197
1133   Nb  62  41 103 102.919453
1134   Mo  61  42 103 102.913085
1135   Tc  60  43 103 102.909174
1136   Ru  59  44 103 102.906315
1137   Rh  58  45 103 102.905494
1138   Pd  57  46 103 102.906111
1139   Ag  56  47 103 102.908961
1140   Cd  55  48 103 102.913417
1141   In  54  49 103 102.919879
1142   Sn  53  50 103 102.928102
1143   Sb  52  51 103 102.939690
1144   Sr  66  38 104 103.952650
1145    Y  65  39 104 103.941960
1146   Zr  64  40 104 103.929442
1147   Nb  63  41 104 103.922899
1148   Mo  62  42 104 103.913741
1149   Tc  61  43 104 103.911429
1150   Ru  60  44 104 103.905425
1151   Rh  59  45 104 103.906645
1152   Pd  58  46 104 103.904030
1153   Ag  57  47 104 103.908624
1154   Cd  56  48 104 103.909856
1155   In  55  49 104 103.918215
1156   Sn  54  50 104 103.923105
1157   Sb  53  51 104 103.936475
1158   Sr  67  38 105 104.958550
1159    Y  66  39 105 104.944959
1160   Zr  65  40 105 104.934015
1161   Nb  64  41 105 104.924943
1162   Mo  63  42 105 104.916975
1163   Tc  62  43 105 104.911658
1164   Ru  61  44 105 104.907746
1165   Rh  60  45 105 104.905688
1166   Pd  59  46 105 104.905079
1167   Ag  58  47 105 104.906526
1168   Cd  57  48 105 104.909464
1169   In  56  49 105 104.914502
1170   Sn  55  50 105 104.921268
1171   Sb  54  51 105 104.931277
1172   Te  53  52 105 104.943305
1173   Sr  68  38 106 105.962651
1174    Y  67  39 106 105.950560
1175   Zr  66  40 106 105.937144
1176   Nb  65  41 106 105.928928
1177   Mo  64  42 106 105.918266
1178   Tc  63  43 106 105.914357
1179   Ru  62  44 106 105.907328
1180   Rh  61  45 106 105.907286
1181   Pd  60  46 106 105.903480
1182   Ag  59  47 106 105.906664
1183   Cd  58  48 106 105.906460
1184   In  57  49 106 105.913464
1185   Sn  56  50 106 105.916957
1186   Sb  55  51 106 105.928638
1187   Te  54  52 106 105.937499
1188   Sr  69  38 107 106.968975
1189    Y  68  39 107 106.954520
1190   Zr  67  40 107 106.941621
1191   Nb  66  41 107 106.931590
1192   Mo  65  42 107 106.922113
1193   Tc  64  43 107 106.915458
1194   Ru  63  44 107 106.909970
1195   Rh  62  45 107 106.906748
1196   Pd  61  46 107 106.905128
1197   Ag  60  47 107 106.905092
1198   Cd  59  48 107 106.906612
1199   In  58  49 107 106.910290
1200   Sn  57  50 107 106.915714
1201   Sb  56  51 107 106.924151
1202   Te  55  52 107 106.935008
1203    I  54  53 107 106.946935
1204    Y  69  39 108 107.959960
1205   Zr  68  40 108 107.944870
1206   Nb  67  41 108 107.936075
1207   Mo  66  42 108 107.924040
1208   Tc  65  43 108 107.918494
1209   Ru  64  44 108 107.910186
1210   Rh  63  45 108 107.908715
1211   Pd  62  46 108 107.903892
1212   Ag  61  47 108 107.905950
1213   Cd  60  48 108 107.904184
1214   In  59  49 108 107.909694
1215   Sn  58  50 108 107.911894
1216   Sb  57  51 108 107.922227
1217   Te  56  52 108 107.929380
1218    I  55  53 108 107.943478
1219    Y  70  39 109 108.964358
1220   Zr  69  40 109 108.950410
1221   Nb  68  41 109 108.939141
1222   Mo  67  42 109 108.928431
1223   Tc  66  43 109 108.920254
1224   Ru  65  44 109 108.913324
1225   Rh  64  45 109 108.908749
1226   Pd  63  46 109 108.905951
1227   Ag  62  47 109 108.904756
1228   Cd  61  48 109 108.904987
1229   In  60  49 109 108.907150
1230   Sn  59  50 109 108.911293
1231   Sb  58  51 109 108.918141
1232   Te  57  52 109 108.927305
1233    I  56  53 109 108.938086
1234   Xe  55  54 109 108.950435
1235   Zr  70  40 110 109.953960
1236   Nb  69  41 110 109.943843
1237   Mo  68  42 110 109.930711
1238   Tc  67  43 110 109.923741
1239   Ru  66  44 110 109.914039
1240   Rh  65  45 110 109.911080
1241   Pd  64  46 110 109.905173
1242   Ag  63  47 110 109.906111
1243   Cd  62  48 110 109.903007
1244   In  61  49 110 109.907171
1245   Sn  60  50 110 109.907845
1246   Sb  59  51 110 109.916854
1247   Te  58  52 110 109.922458
1248    I  57  53 110 109.935089
1249   Xe  56  54 110 109.944259
1250   Zr  71  40 111 110.959678
1251   Nb  70  41 111 110.947530
1252   Mo  69  42 111 110.935652
1253   Tc  68  43 111 110.925899
1254   Ru  67  44 111 110.917568
1255   Rh  66  45 111 110.911643
1256   Pd  65  46 111 110.907690
1257   Ag  64  47 111 110.905297
1258   Cd  63  48 111 110.904184
1259   In  62  49 111 110.905107
1260   Sn  61  50 111 110.907741
1261   Sb  60  51 111 110.913218
1262   Te  59  52 111 110.921001
1263    I  58  53 111 110.930269
1264   Xe  57  54 111 110.941604
1265   Cs  56  55 111 110.954030
1266   Zr  72  40 112 111.963703
1267   Nb  71  41 112 111.952470
1268   Mo  70  42 112 111.938310
1269   Tc  69  43 112 111.929942
1270   Ru  68  44 112 111.918807
1271   Rh  67  45 112 111.914405
1272   Pd  66  46 112 111.907330
1273   Ag  65  47 112 111.907049
1274   Cd  64  48 112 111.902764
1275   In  63  49 112 111.905539
1276   Sn  62  50 112 111.904825
1277   Sb  61  51 112 111.912400
1278   Te  60  52 112 111.916728
1279    I  59  53 112 111.928005
1280   Xe  58  54 112 111.935559
1281   Cs  57  55 112 111.950305
1282   Nb  72  41 113 112.956510
1283   Mo  71  42 113 112.943650
1284   Tc  70  43 113 112.932569
1285   Ru  69  44 113 112.922846
1286   Rh  68  45 113 112.915440
1287   Pd  67  46 113 112.910261
1288   Ag  66  47 113 112.906573
1289   Cd  65  48 113 112.904408
1290   In  64  49 113 112.904060
1291   Sn  63  50 113 112.905176
1292   Sb  62  51 113 112.909375
1293   Te  61  52 113 112.915891
1294    I  60  53 113 112.923650
1295   Xe  59  54 113 112.933222
1296   Cs  58  55 113 112.944428
1297   Ba  57  56 113 112.957290
1298   Nb  73  41 114 113.962010
1299   Mo  72  42 114 113.946530
1300   Tc  71  43 114 113.937090
1301   Ru  70  44 114 113.924614
1302   Rh  69  45 114 113.918721
1303   Pd  68  46 114 113.910369
1304   Ag  67  47 114 113.908823
1305   Cd  66  48 114 113.903365
1306   In  65  49 114 113.904916
1307   Sn  64  50 114 113.902780
1308   Sb  63  51 114 113.909289
1309   Te  62  52 114 113.912089
1310    I  61  53 114 113.921850
1311   Xe  60  54 114 113.927980
1312   Cs  59  55 114 113.941296
1313   Ba  58  56 114 113.950718
1314   Nb  74  41 115 114.966340
1315   Mo  73  42 115 114.951960
1316   Tc  72  43 115 114.939538
1317   Ru  71  44 115 114.928942
1318   Rh  70  45 115 114.920311
1319   Pd  69  46 115 114.913659
1320   Ag  68  47 115 114.908767
1321   Cd  67  48 115 114.905437
1322   In  66  49 115 114.903879
1323   Sn  65  50 115 114.903345
1324   Sb  64  51 115 114.906598
1325   Te  63  52 115 114.911902
1326    I  62  53 115 114.918048
1327   Xe  61  54 115 114.926294
1328   Cs  60  55 115 114.935910
1329   Ba  59  56 115 114.947375
1330   Mo  74  42 116 115.955448
1331   Tc  73  43 116 115.944760
1332   Ru  72  44 116 115.931219
1333   Rh  71  45 116 115.924062
1334   Pd  70  46 116 115.914297
1335   Ag  69  47 116 115.911387
1336   Cd  68  48 116 115.904763
1337   In  67  49 116 115.905260
1338   Sn  66  50 116 115.901743
1339   Sb  65  51 116 115.906793
1340   Te  64  52 116 115.908460
1341    I  63  53 116 115.916809
1342   Xe  62  54 116 115.921581
1343   Cs  61  55 116 115.933395
1344   Ba  60  56 116 115.941406
1345   La  59  57 116 115.956365
1346   Mo  75  42 117 116.961170
1347   Tc  74  43 117 116.948060
1348   Ru  73  44 117 116.936135
1349   Rh  72  45 117 116.926036
1350   Pd  71  46 117 116.917955
1351   Ag  70  47 117 116.911774
1352   Cd  69  48 117 116.907226
1353   In  68  49 117 116.904516
1354   Sn  67  50 117 116.902954
1355   Sb  66  51 117 116.904842
1356   Te  65  52 117 116.908646
1357    I  64  53 117 116.913648
1358   Xe  63  54 117 116.920359
1359   Cs  62  55 117 116.928617
1360   Ba  61  56 117 116.938317
1361   La  60  57 117 116.950111
1362   Mo  76  42 118 117.964970
1363   Tc  75  43 118 117.952990
1364   Ru  74  44 118 117.938529
1365   Rh  73  45 118 117.930340
1366   Pd  72  46 118 117.919067
1367   Ag  71  47 118 117.914595
1368   Cd  70  48 118 117.906922
1369   In  69  49 118 117.906357
1370   Sn  68  50 118 117.901607
1371   Sb  67  51 118 117.905532
1372   Te  66  52 118 117.905854
1373    I  65  53 118 117.913074
1374   Xe  64  54 118 117.916179
1375   Cs  63  55 118 117.926560
1376   Ba  62  56 118 117.933060
1377   La  61  57 118 117.946795
1378   Tc  76  43 119 118.956660
1379   Ru  75  44 119 118.943570
1380   Rh  74  45 119 118.932557
1381   Pd  73  46 119 118.923340
1382   Ag  72  47 119 118.915570
1383   Cd  71  48 119 118.909847
1384   In  70  49 119 118.905851
1385   Sn  69  50 119 118.903311
1386   Sb  68  51 119 118.903946
1387   Te  67  52 119 118.906407
1388    I  66  53 119 118.910074
1389   Xe  65  54 119 118.915411
1390   Cs  64  55 119 118.922377
1391   Ba  63  56 119 118.930660
1392   La  62  57 119 118.941181
1393   Ce  61  58 119 118.952828
1394   Tc  77  43 120 119.961870
1395   Ru  76  44 120 119.946310
1396   Rh  75  45 120 119.936860
1397   Pd  74  46 120 119.924551
1398   Ag  73  47 120 119.918785
1399   Cd  72  48 120 119.909868
1400   In  71  49 120 119.907967
1401   Sn  70  50 120 119.902202
1402   Sb  69  51 120 119.905080
1403   Te  68  52 120 119.904060
1404    I  67  53 120 119.910087
1405   Xe  66  54 120 119.911784
1406   Cs  65  55 120 119.920677
1407   Ba  64  56 120 119.926045
1408   La  63  57 120 119.938196
1409   Ce  62  58 120 119.946752
1410   Tc  78  43 121 120.965883
1411   Ru  77  44 121 120.951640
1412   Rh  76  45 121 120.939613
1413   Pd  75  46 121 120.928950
1414   Ag  74  47 121 120.920125
1415   Cd  73  48 121 120.912964
1416   In  72  49 121 120.907851
1417   Sn  71  50 121 120.904243
1418   Sb  70  51 121 120.903810
1419   Te  69  52 121 120.904942
1420    I  68  53 121 120.907405
1421   Xe  67  54 121 120.911453
1422   Cs  66  55 121 120.917227
1423   Ba  65  56 121 120.924052
1424   La  64  57 121 120.933236
1425   Ce  63  58 121 120.943435
1426   Pr  62  59 121 120.955532
1427   Ru  78  44 122 121.954750
1428   Rh  77  45 122 121.944090
1429   Pd  76  46 122 121.930632
1430   Ag  75  47 122 121.923664
1431   Cd  74  48 122 121.913459
1432   In  73  49 122 121.910281
1433   Sn  72  50 122 121.903444
1434   Sb  71  51 122 121.905168
1435   Te  70  52 122 121.903043
1436    I  69  53 122 121.907589
1437   Xe  68  54 122 121.908368
1438   Cs  67  55 122 121.916108
1439   Ba  66  56 122 121.919904
1440   La  65  57 122 121.930710
1441   Ce  64  58 122 121.937870
1442   Pr  63  59 122 121.951927
1443   Ru  79  44 123 122.960193
1444   Rh  78  45 123 122.947010
1445   Pd  77  46 123 122.935126
1446   Ag  76  47 123 122.925337
1447   Cd  75  48 123 122.916892
1448   In  74  49 123 122.910434
1449   Sn  73  50 123 122.905725
1450   Sb  72  51 123 122.904214
1451   Te  71  52 123 122.904270
1452    I  70  53 123 122.905589
1453   Xe  69  54 123 122.908482
1454   Cs  68  55 123 122.912996
1455   Ba  67  56 123 122.918781
1456   La  66  57 123 122.926300
1457   Ce  65  58 123 122.935280
1458   Pr  64  59 123 122.946076
1459   Ru  80  44 124 123.963542
1460   Rh  79  45 124 123.951809
1461   Pd  78  46 124 123.937316
1462   Ag  77  47 124 123.928931
1463   Cd  76  48 124 123.917657
1464   In  75  49 124 123.913182
1465   Sn  74  50 124 123.905277
1466   Sb  73  51 124 123.905936
1467   Te  72  52 124 123.902817
1468    I  71  53 124 123.906209
1469   Xe  70  54 124 123.905892
1470   Cs  69  55 124 123.912258
1471   Ba  68  56 124 123.915094
1472   La  67  57 124 123.924574
1473   Ce  66  58 124 123.930310
1474   Pr  65  59 124 123.942940
1475   Nd  64  60 124 123.952200
1476   Rh  80  45 125 124.954911
1477   Pd  79  46 125 124.941900
1478   Ag  78  47 125 124.930735
1479   Cd  77  48 125 124.921258
1480   In  76  49 125 124.913605
1481   Sn  75  50 125 124.907786
1482   Sb  74  51 125 124.905253
1483   Te  73  52 125 124.904430
1484    I  72  53 125 124.904629
1485   Xe  71  54 125 124.906394
1486   Cs  70  55 125 124.909728
1487   Ba  69  56 125 124.914472
1488   La  68  57 125 124.920816
1489   Ce  67  58 125 124.928440
1490   Pr  66  59 125 124.937799
1491   Nd  65  60 125 124.948900
1492   Rh  81  45 126 125.959957
1493   Pd  80  46 126 125.944326
1494   Ag  79  47 126 125.934857
1495   Cd  78  48 126 125.922429
1496   In  77  49 126 125.916507
1497   Sn  76  50 126 125.907659
1498   Sb  75  51 126 125.907253
1499   Te  74  52 126 125.903311
1500    I  73  53 126 125.905623
1501   Xe  72  54 126 125.904297
1502   Cs  71  55 126 125.909446
1503   Ba  70  56 126 125.911250
1504   La  69  57 126 125.919513
1505   Ce  68  58 126 125.923971
1506   Pr  67  59 126 125.935240
1507   Nd  66  60 126 125.943110
1508   Pm  65  61 126 125.957756
1509   Rh  82  45 127 126.963467
1510   Pd  81  46 127 126.949350
1511   Ag  80  47 127 126.937262
1512   Cd  79  48 127 126.926197
1513   In  78  49 127 126.917449
1514   Sn  77  50 127 126.910390
1515   Sb  76  51 127 126.906924
1516   Te  75  52 127 126.905226
1517    I  74  53 127 126.904472
1518   Xe  73  54 127 126.905183
1519   Cs  72  55 127 126.907417
1520   Ba  71  56 127 126.911091
1521   La  70  57 127 126.916375
1522   Ce  69  58 127 126.922727
1523   Pr  68  59 127 126.930710
1524   Nd  67  60 127 126.940380
1525   Pm  66  61 127 126.951920
1526   Pd  82  46 128 127.952238
1527   Ag  81  47 128 127.941363
1528   Cd  80  48 128 127.927813
1529   In  79  49 128 127.920401
1530   Sn  78  50 128 127.910507
1531   Sb  77  51 128 127.909146
1532   Te  76  52 128 127.904461
1533    I  75  53 128 127.905809
1534   Xe  74  54 128 127.903531
1535   Cs  73  55 128 127.907749
1536   Ba  72  56 128 127.908342
1537   La  71  57 128 127.915592
1538   Ce  70  58 128 127.918911
1539   Pr  69  59 128 127.928791
1540   Nd  68  60 128 127.935250
1541   Pm  67  61 128 127.948700
1542   Sm  66  62 128 127.958486
1543   Pd  83  46 129 128.959624
1544   Ag  82  47 129 128.944197
1545   Cd  81  48 129 128.932304
1546   In  80  49 129 128.921805
1547   Sn  79  50 129 128.913482
1548   Sb  78  51 129 128.909147
1549   Te  77  52 129 128.906596
1550    I  76  53 129 128.904984
1551   Xe  75  54 129 128.904781
1552   Cs  74  55 129 128.906066
1553   Ba  73  56 129 128.908681
1554   La  72  57 129 128.912694
1555   Ce  71  58 129 128.918102
1556   Pr  70  59 129 128.925095
1557   Nd  69  60 129 128.933102
1558   Pm  68  61 129 128.943230
1559   Sm  67  62 129 128.954911
1560   Ag  83  47 130 129.950942
1561   Cd  82  48 130 129.934388
1562   In  81  49 130 129.924977
1563   Sn  80  50 130 129.913975
1564   Sb  79  51 130 129.911663
1565   Te  78  52 130 129.906223
1566    I  77  53 130 129.906670
1567   Xe  76  54 130 129.903509
1568   Cs  75  55 130 129.906709
1569   Ba  74  56 130 129.906321
1570   La  73  57 130 129.912369
1571   Ce  72  58 130 129.914736
1572   Pr  71  59 130 129.923590
1573   Nd  70  60 130 129.928506
1574   Pm  69  61 130 129.940530
1575   Sm  68  62 130 129.949000
1576   Eu  67  63 130 129.963840
1577   Ag  84  47 131 130.956650
1578   Cd  83  48 131 130.940720
1579   In  82  49 131 130.926972
1580   Sn  81  50 131 130.917053
1581   Sb  80  51 131 130.911989
1582   Te  79  52 131 130.908522
1583    I  78  53 131 130.906126
1584   Xe  77  54 131 130.905084
1585   Cs  76  55 131 130.905465
1586   Ba  75  56 131 130.906941
1587   La  74  57 131 130.910070
1588   Ce  73  58 131 130.914429
1589   Pr  72  59 131 130.920235
1590   Nd  71  60 131 130.927248
1591   Pm  70  61 131 130.935952
1592   Sm  69  62 131 130.946180
1593   Eu  68  63 131 130.957842
1594   Ag  85  47 132 131.963725
1595   Cd  84  48 132 131.946040
1596   In  83  49 132 131.932998
1597   Sn  82  50 132 131.917824
1598   Sb  81  51 132 131.914508
1599   Te  80  52 132 131.908547
1600    I  79  53 132 131.907994
1601   Xe  78  54 132 131.904155
1602   Cs  77  55 132 131.906438
